evaluation,score,best_score,recall,fpr,selected_features,best_recall,best_fpr,best_selected_features,cache_hit,algorithm,seed
37,-0.08208253283298293,-0.05116334396677105,0.981607943357493,0.09723214285714285,25,0.9809795131760861,0.09517857142857143,27,0,tabu,0
38,-0.11440167461680702,-0.05116334396677105,0.9820268968117642,0.09910714285714285,24,0.9809795131760861,0.09517857142857143,27,0,tabu,0
39,-0.9673321293409066,-0.05116334396677105,0.9904059658971888,0.14169642857142858,26,0.9809795131760861,0.09517857142857143,27,0,tabu,0
40,-0.0840777238458331,-0.05116334396677105,0.9813984666303573,0.09732142857142857,25,0.9809795131760861,0.09517857142857143,27,0,tabu,0
41,-0.21703399907032206,-0.05116334396677105,0.9817755247392015,0.10375,26,0.9809795131760861,0.09517857142857143,27,0,tabu,0
42,-0.018685324060496902,-0.018685324060496902,0.9813146759395032,0.09428571428571429,24,0.9813146759395032,0.09428571428571429,24,0,tabu,0
43,-0.11473683738022407,-0.018685324060496902,0.9816917340483472,0.09910714285714285,24,0.9813146759395032,0.09428571428571429,24,0,tabu,0
44,-0.014979506193528377,-0.014979506193528377,0.9808538271398047,0.09383928571428571,25,0.9808538271398047,0.09383928571428571,25,0,tabu,0
45,-0.07038724765535694,-0.014979506193528377,0.9813984666303573,0.096875,24,0.9808538271398047,0.09383928571428571,25,0,tabu,0
46,-0.55603677014817,-0.014979506193528377,0.9856298965184968,0.12089285714285715,26,0.9808538271398047,0.09383928571428571,25,0,tabu,0
47,0.028556665449706697,0.028556665449706697,0.980937617830659,0.09142857142857143,26,0.980937617830659,0.09142857142857143,26,0,tabu,0
48,-0.017922504583550145,0.028556665449706697,0.9814822573212116,0.09401785714285714,25,0.980937617830659,0.09142857142857143,26,0,tabu,0
49,-0.015625342893452188,0.028556665449706697,0.9813984666303573,0.09366071428571429,26,0.980937617830659,0.09142857142857143,26,0,tabu,0
50,0.014010875832171102,0.028556665449706697,0.981272780594076,0.09241071428571429,25,0.980937617830659,0.09142857142857143,26,0,tabu,0
51,0.045013855389237786,0.045013855389237786,0.9807281411035234,0.09107142857142857,24,0.9807281411035234,0.09107142857142857,24,0,tabu,0
52,-0.00860817178687645,0.045013855389237786,0.981272780594076,0.09330357142857143,26,0.9807281411035234,0.09107142857142857,24,0,tabu,0
53,-0.3529735470793955,0.045013855389237786,0.9797645481586996,0.11116071428571428,23,0.9807281411035234,0.09107142857142857,24,0,tabu,0
54,-0.071577723845833,0.045013855389237786,0.9813984666303573,0.09741071428571428,22,0.9807281411035234,0.09107142857142857,24,0,tabu,0
55,0.051041323773214506,0.051041323773214506,0.9813984666303573,0.09080357142857143,24,0.9813984666303573,0.09080357142857143,24,0,tabu,0
56,0.06646691564471964,0.06646691564471964,0.98194310612091,0.08982142857142857,25,0.98194310612091,0.08982142857142857,25,0,tabu,0
57,-0.003636790297835868,0.06646691564471964,0.9814822573212116,0.09401785714285714,22,0.98194310612091,0.08982142857142857,25,0,tabu,0
58,0.05741265817986664,0.06646691564471964,0.9818174200846286,0.09026785714285715,25,0.98194310612091,0.08982142857142857,25,0,tabu,0
59,0.022688075188179738,0.06646691564471964,0.9810214085215132,0.09196428571428572,25,0.98194310612091,0.08982142857142857,25,0,tabu,0
60,0.021321314356736912,0.06646691564471964,0.9814403619757844,0.09205357142857143,25,0.98194310612091,0.08982142857142857,25,0,tabu,0
