evaluation,score,best_score,recall,fpr,selected_features,best_recall,best_fpr,best_selected_features,cache_hit,algorithm,seed
32,0.8890080578714372,0.893769962633342,0.9556747245381039,0.04767857142857143,14,0.9556747245381039,0.04794642857142857,13,0,vns,0
33,0.8899574861994737,0.893769962633342,0.9518622481042356,0.04857142857142857,13,0.9556747245381039,0.04794642857142857,13,0,vns,0
34,0.8880863602720405,0.893769962633342,0.9547530269387071,0.048035714285714286,14,0.9556747245381039,0.04794642857142857,13,0,vns,0
35,0.8861259822962241,0.893769962633342,0.9521974108676526,0.05044642857142857,12,0.9556747245381039,0.04794642857142857,13,0,vns,0
36,0.8827798160195831,0.893769962633342,0.9542083874481545,0.047857142857142855,15,0.9556747245381039,0.04794642857142857,13,0,vns,0
37,0.8856983255826945,0.893769962633342,0.9523649922493611,0.04598214285714286,14,0.9556747245381039,0.04794642857142857,13,0,vns,0
38,0.889636488052844,0.893769962633342,0.9563031547195107,0.04839285714285714,14,0.9556747245381039,0.04794642857142857,13,0,vns,0
39,0.8685447003385542,0.893769962633342,0.9536637479576019,0.05116071428571429,13,0.9556747245381039,0.04794642857142857,13,0,vns,0
40,0.8801262446408871,0.893769962633342,0.9467929113075537,0.0475,14,0.9556747245381039,0.04794642857142857,13,0,vns,0
41,0.8890499532168643,0.893769962633342,0.955716619883531,0.048928571428571425,14,0.9556747245381039,0.04794642857142857,13,0,vns,0
42,0.8904183349991721,0.893769962633342,0.952323096903934,0.04830357142857143,13,0.9556747245381039,0.04794642857142857,13,0,vns,0
43,0.8775989578034071,0.893769962633342,0.9537894339938833,0.04776785714285714,16,0.9556747245381039,0.04794642857142857,13,0,vns,0
44,0.8862010697278199,0.893769962633342,0.9528677363944865,0.048035714285714286,14,0.9556747245381039,0.04794642857142857,13,0,vns,0
45,0.8768622481042357,0.893769962633342,0.9518622481042356,0.05017857142857143,15,0.9556747245381039,0.04794642857142857,13,0,vns,0
46,0.8797072911866158,0.893769962633342,0.9463739578532825,0.04223214285714286,14,0.9556747245381039,0.04794642857142857,13,0,vns,0
47,0.8968141582327346,0.8968141582327346,0.9539570153755917,0.04830357142857143,12,0.9539570153755917,0.04830357142857143,12,0,vns,0
48,0.8910048698351518,0.8968141582327346,0.9529096317399137,0.04535714285714286,13,0.9539570153755917,0.04830357142857143,12,0,vns,0
49,0.8387218727618411,0.8968141582327346,0.9577694918094599,0.05357142857142857,10,0.9539570153755917,0.04830357142857143,12,0,vns,0
50,0.890711602417162,0.8968141582327346,0.9526163643219239,0.05,13,0.9539570153755917,0.04830357142857143,12,0,vns,0
51,0.8989366562327306,0.8989366562327306,0.951317608613683,0.04982142857142857,11,0.951317608613683,0.04982142857142857,11,0,vns,0
52,0.8936301119802733,0.8989366562327306,0.9507729691231305,0.04973214285714286,12,0.951317608613683,0.04982142857142857,11,0,vns,0
53,0.8695850016658389,0.8989366562327306,0.952323096903934,0.05151785714285714,11,0.951317608613683,0.04982142857142857,11,0,vns,0
54,0.893546321289419,0.8989366562327306,0.9506891784322762,0.04901785714285714,12,0.951317608613683,0.04982142857142857,11,0,vns,0
55,0.8193668216794447,0.8989366562327306,0.952700155012778,0.054285714285714284,10,0.951317608613683,0.04982142857142857,11,0,vns,0
56,0.8553830780709787,0.8989366562327306,0.9524068875947882,0.05223214285714286,11,0.951317608613683,0.04982142857142857,11,0,vns,0
57,0.8900690076189678,0.8989366562327306,0.947211864761825,0.04875,12,0.951317608613683,0.04982142857142857,11,0,vns,0
58,0.9027768633952387,0.9027768633952387,0.9503959110142863,0.04901785714285714,10,0.9503959110142863,0.04901785714285714,10,0,vns,0
59,0.8995650864141375,0.9027768633952387,0.9519460387950899,0.04919642857142857,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
60,0.4828929583899421,0.9027768633952387,0.9465834345804182,0.07080357142857142,10,0.9503959110142863,0.04901785714285714,10,0,vns,0
61,0.8872761840921378,0.9027768633952387,0.9491809459968997,0.048035714285714286,13,0.9503959110142863,0.04901785714285714,10,0,vns,0
62,0.8427154966892701,0.9027768633952387,0.9522393062130797,0.05285714285714286,11,0.9503959110142863,0.04901785714285714,10,0,vns,0
